,xdata,Q,Qm,Wstart,Ctot,P,Ep,Ea
312,312,2.07,1.681507033167832,0.0,0.0,0.0,4.0774,2.897224364493929
313,313,1.85,1.628858069429067,0.0,0.0,0.0,4.13105,2.8759015975647286
314,314,1.94,1.5850669651366327,0.0,0.0,0.0,4.184699999999999,2.854604827035991
315,315,1.92,1.5469194427041835,0.0,0.0,0.14118000000000003,3.71258,2.4818967666964067
316,316,1.94,1.5130549900948111,0.0,0.0,0.14118000000000003,3.6052799999999996,2.3684259847040154
317,317,1.79,1.5982476027879973,0.0,0.0,7.69974,4.02375,2.742621759922283
318,318,1.81,1.7268519992611915,0.0,0.0,0.0,4.24908,1.965729915083639
319,319,1.7,1.5968827566180714,0.0,0.0,0.0,3.8735299999999997,2.5415219846852297
320,320,1.56,1.5036259440163806,0.0,0.0,2.8236000000000003,3.36922,2.1865141202460037
321,321,1.7,1.455797349776816,0.0,0.0,0.18462000000000003,3.9164499999999998,2.5042146170661455
322,322,1.7,1.4786536415703497,0.0,0.0,4.550340000000001,3.92718,2.575596107092954
323,323,1.74,1.537792718350711,0.0,0.0,0.0,4.16324,1.8605855394943864
324,324,1.48,1.4219040394894742,0.0,0.0,0.0,4.38857,2.7818040960185835
325,325,1.4,1.3263479383874786,0.0,0.0,0.0,4.45295,2.766806162160515
326,326,1.38,1.2604916422653674,0.0,0.0,0.0,3.92718,2.3922158362303447
327,327,1.35,1.2206210849903072,0.0,0.0,2.5521000000000003,3.62674,2.183329060267409
328,328,2.6,1.2714628806211783,0.0,0.0,4.8978600000000005,3.90572,2.4360231902291827
329,329,2.24,1.4289084562372236,0.0,0.0,5.35398,4.16324,2.675259270673842
330,330,1.79,1.4544863041254523,0.0,0.0,0.15204000000000004,4.098859999999999,2.5684750844462343
331,331,1.6,1.2972499437444154,0.0,0.0,0.0,4.06667,1.7489335063978246
332,332,1.63,1.1744461810031206,0.0,0.0,0.0,4.19543,2.5579722342761513
333,333,1.98,1.1187814183928728,0.0,0.0,3.6055200000000003,4.15251,2.525847539796352
334,334,1.41,1.0968261101623074,0.0,0.0,0.0,3.74477,1.519100753308018
335,335,1.78,1.0341209937595686,100.0,0.0003999193663145434,2.0634,3.5194399999999995,2.083535996818037
336,336,1.83,1.117349722028735,0.0,0.0,8.774880000000001,3.62674,2.3197956416403205
337,337,1.56,1.261509639316859,0.0,0.0,0.0,3.7876899999999996,1.5901964874099614
338,338,1.54,1.117022262755039,0.0,0.0,0.0,3.9164499999999998,2.4192085670481784
339,339,1.44,0.99762282827358,0.0,0.0,0.0,4.19543,2.5459298786451336
340,340,1.16,0.9198090801695424,0.0,0.0,0.0,4.0774,2.428469480618495
341,341,1.13,0.8653733871494307,0.0,0.0,0.0,4.15251,2.4296996195885736
342,342,1.15,0.8236877509496103,0.0,0.0,0.0,4.13105,2.374726653830019
343,343,1.13,0.788941252209792,0.0,0.0,0.0,4.313459999999999,2.437254300799126
344,344,1.11,0.7575344315741837,0.0,0.0,0.0,4.46368,2.4780601018916713
345,345,1.08,0.7284984351949901,0.0,0.0,0.0,4.10959,2.241101223716218
346,346,0.97,0.7028825786805494,0.0,0.0,0.0,3.30484,1.7737187243364403
347,347,0.95,0.679422883813757,0.0,0.0,0.0,3.92718,2.081919983259952
348,348,0.94,0.6548460141312576,0.0,0.0,0.0,4.098859999999999,2.141456165462047
349,349,0.96,0.6299583767018891,0.0,0.0,0.0,4.13105,2.126243305285786
350,350,0.92,0.6051697293939762,0.0,0.0,0.0,4.17397,2.116907252871015
351,351,0.93,0.5804636329453422,0.0,0.0,0.0,4.20616,2.1023985599429076
352,352,0.92,0.555713765999523,0.0,0.0,0.0,4.32419,2.130623562466292
353,353,0.92,0.5306657123005936,0.0,0.0,0.0,4.45295,2.1626348553259778
354,354,0.91,0.5056691597441973,0.0,0.0,0.0,4.3027299999999995,2.059522914563404
355,355,0.84,0.4813356311566571,0.0,0.0,0.0,4.23835,2.0012174713077906
356,356,0.84,0.4576919735616247,0.0,0.0,0.0,4.05594,1.8901877935246132
357,357,0.83,0.4344054413380172,0.0,0.0,0.0,4.292,1.976024388715889
358,358,0.76,0.4110084406574036,0.0,0.0,0.0,4.10959,1.8682538343672284
359,359,0.82,0.38825443270818905,0.0,0.0,0.0,4.08813,1.8367827931852756
360,360,0.82,0.3656646589934513,0.0,0.0,0.0,4.184699999999999,1.8588457722774931
361,361,0.81,0.34288727126166785,0.0,0.0,0.0,4.27054,1.8754033091087405
362,362,0.73,0.32015389938317595,0.0,0.0,0.0,4.19543,1.821496520532944
363,363,0.8,0.2976777913745984,0.0,0.0,0.0,4.27054,1.833980964606048
364,364,0.79,0.27524750866418796,0.0,0.0,0.0,4.24908,1.8050425526090816
