,x_fit,Es_fit_ppf,y_utility
9825,45366936445.884445,11.318579635309352,12.632790700772514
9826,45369909016.547615,11.317867385226823,12.632567450232008
9827,45372881587.210785,11.317155069519526,12.63234421826305
9828,45375854157.873955,11.316442688187456,12.632121004862853
9829,45378826728.537125,11.315730241230614,12.63189781002868
9830,45381799299.200294,11.315017728649003,12.631674633757758
9831,45384771869.863464,11.31430515044262,12.631451476047328
9832,45387744440.52663,11.313592506611467,12.631228336894635
9833,45390717011.189804,11.312879797155539,12.631005216296927
9834,45393689581.85297,11.312167022074846,12.630782114251424
9835,45396662152.51614,11.311454181369376,12.630559030755393
9836,45399634723.179306,11.310741275039138,12.63033596580606
9837,45402607293.84248,11.310028303084126,12.630112919400686
9838,45405579864.505646,11.309315265504345,12.629889891536498
9839,45408552435.168816,11.308602162299792,12.62966688221074
9840,45411525005.831985,11.30788899347047,12.62944389142068
