,x_fit,Es_fit_ppf,y_utility
4780,30928578863.834534,14.414655716848976,14.41496894914338
4781,30931598863.27146,14.41426751753863,14.4145893261342
4782,30934618862.70838,14.413879249721706,14.414209750183668
4783,30937638862.14531,14.413490913398205,14.413830221281332
4784,30940658861.58223,14.413102508568127,14.413450739416767
4785,30943678861.019157,14.41271403523147,14.41307130457957
4786,30946698860.456078,14.412325493388238,14.412691916759316
4787,30949718859.893,14.411936883038429,14.41231257594558
4788,30952738859.329926,14.41154820418204,14.41193328212797
4789,30955758858.76685,14.411159456819075,14.411554035296069
4790,30958778858.203773,14.410770640949533,14.411174835439478
4791,30961798857.640697,14.410381756573415,14.410795682547802
4792,30964818857.07762,14.409992803690717,14.41041657661062
4793,30967838856.514545,14.409603782301442,14.410037517617587
4794,30970858855.95147,14.409214692405591,14.409658505558255
4795,30973878855.38839,14.408825534003164,14.40927954042227
4796,30976898854.825317,14.408436307094156,14.408900622199242
4797,30979918854.262238,14.408047011678574,14.408521750878792
4798,30982938853.699165,14.407657647756412,14.408142926450545
4799,30985958853.136086,14.407268215327676,14.407764148904123
4800,30988978852.573013,14.406878714392361,14.407385418229152
4801,30991998852.009933,14.40648914495047,14.407006734415278
4802,30995018851.44686,14.406099507001999,14.406628097452126
4803,30998038850.88378,14.405709800546953,14.40624950732934
4804,31001058850.32071,14.405320025585327,14.405870964036566
4805,31004078849.75763,14.404930182117127,14.405492467563441
4806,31007098849.194553,14.404540270142348,14.405114017899617
4807,31010118848.631477,14.404150289660992,14.404735615034761
4808,31013138848.0684,14.403760240673058,14.404357258958509
4809,31016158847.505325,14.403370123178547,14.403978949660528
4810,31019178846.94225,14.40297993717746,14.403600687130481
4811,31022198846.379173,14.402589682669795,14.403222471358038
4812,31025218845.816097,14.402199359655551,14.40284430233285
4813,31028238845.25302,14.401808968134732,14.402466180044618
4814,31031258844.689945,14.401418508107335,14.402088104483012
4815,31034278844.12687,14.40102797957336,14.401710075637686
4816,31037298843.56379,14.40063738253281,14.401332093498356
4817,31040318843.000717,14.40024671698568,14.40095415805468
4818,31043338842.437637,14.399855982931975,14.400576269296353
4819,31046358841.874565,14.39946518037169,14.400198427213084
4820,31049378841.311485,14.39907430930483,14.399820631794547
4821,31052398840.748413,14.39868336973139,14.399442883030462
4822,31055418840.185333,14.398292361651377,14.399065180910512
4823,31058438839.62226,14.397901285064783,14.398687525424412
4824,31061458839.05918,14.397510139971613,14.398309916561871
4825,31064478838.496105,14.397118926371867,14.39793235431259
4826,31067498837.93303,14.396727644265543,14.397554838666302
4827,31070518837.369953,14.39633629365264,14.397177369612702
4828,31073538836.806877,14.39594487453316,14.396799947141544
4829,31076558836.2438,14.395553386907105,14.396422571242526
4830,31079578835.680725,14.395161830774471,14.39604524190538
4831,31082598835.11765,14.39477020613526,14.395667959119844
4832,31085618834.554573,14.394378512989473,14.395290722875654
4833,31088638833.991497,14.393986751337106,14.394913533162548
4834,31091658833.42842,14.393594921178163,14.39453638997025
4835,31094678832.86534,14.393203022512644,14.394159293288538
4836,31097698832.30227,14.392811055340546,14.393782243107127
4837,31100718831.73919,14.392419019661872,14.393405239415792
4838,31103738831.176117,14.392026915476618,14.393028282204265
4839,31106758830.613037,14.39163474278479,14.392651371462327
4840,31109778830.049965,14.391242501586383,14.392274507179721
4841,31112798829.486885,14.3908501918814,14.391897689346212
4842,31115818828.923813,14.390457813669839,14.391520917951574
4843,31118838828.360733,14.390065366951701,14.391144192985584
4844,31121858827.797657,14.389672851726985,14.390767514438002
4845,31124878827.23458,14.38928026799569,14.39039088229861
4846,31127898826.671505,14.38888761575782,14.39001429655719
4847,31130918826.10843,14.388494895013373,14.389637757203513
4848,31133938825.545353,14.388102105762348,14.389261264227395
4849,31136958824.982277,14.387709248004747,14.3888848176186
4850,31139978824.4192,14.387316321740567,14.388508417366932
4851,31142998823.856125,14.38692332696981,14.388132063462187
4852,31146018823.29305,14.386530263692476,14.38775575589416
4853,31149038822.729973,14.386137131908566,14.387379494652654
4854,31152058822.166893,14.385743931618077,14.387003279727478
